paragraph,image,is_code,category,section,title,url,video_urls
"Para controlar la evolución de la carrera. Por ejemplo, puedes tener un preset que
1.
solo muestre los no finalizados y así sabrás los dorsales de los atletas que quedan por
llegar a meta. 
Para exportar cualquier dato a un archivo CSV. Un archivo se puede subir como
2.
clasificaciones a Sportmaniacs o a cualquier otra plataforma, o imprimirlo.
Para imprimir clasificaciones desde documentos. Te permitirá crear PDF tan
3.
sofisticados como este.",,FALSE,Copernico Intermedio,Presets,Usos mas comunes de presets,,
"Esta es la parte más sencilla en el cronometraje de equipos porque si ya sabes cronometrar
atletas individuales, sabes cronometrar equipos: dar la salida de la prueba y esperar que
vayan llegando los atletas a meta para que poco a poco se vayan produciendo resultados de
equipos.
Ten en cuenta que en el cronometraje de equipos las clasificaciones pueden ir
evolucionando y cambiando. Por lo que te recomendamos que, en el caso de equipos con",,FALSE,Copernico Intermedio,Cronometraje por Equipos,Cronometraje de equipos,,
"evolucionando y cambiando. Por lo que te recomendamos que, en el caso de equipos con
tipo de cálculo “contador”, no publiques clasificaciones hasta que no finalice la prueba.
Para la publicación de resultados debes aplicar lo que ya has aprendido en lecciones
anteriores y, lo que aprenderás en este curso, acerca de trofeos, presets y documentos.",,FALSE,Copernico Intermedio,Cronometraje por Equipos,Cronometraje de equipos,,
"¿Qué tiene de diferente el cronometraje de equipos?
Cuando cronometras por equipos en realidad realizas un cronometraje individual porque los
atletas también participan individualmente.
Para el cronometraje de equipos es imprescindible saber los componentes de cada uno de
los equipos. Esta es la parte más importante y en la que no se puede fallar. Si no están bien
asignados los componentes de cada equipo las clasificaciones no serán correctas y este fallo
podría no tener solución.",,FALSE,Copernico Intermedio,Cronometraje por Equipos,Introduccion,,
"podría no tener solución.
Esta lección acerca del cronometraje de equipos se compone de los siguientes epígrafes:
Cómo funcionan los equipos en Copérnico.
1.
Configuración de carrera para equipos.
2.
Preparación de datos para importación de equipos.
3.
Cronometraje por equipos.
4.
Lo primero a tener en cuenta es que no es lo mismo un club que un equipo. El campo
""club"" es meramente informativo y, por tanto, Copérnico no genera clasificaciones de",,FALSE,Copernico Intermedio,Cronometraje por Equipos,Introduccion,,
"""club"" es meramente informativo y, por tanto, Copérnico no genera clasificaciones de
clubs. Esto quiere decir que si has de publicar clasificaciones que impliquen a más de un
participante, usarás el campo ""equipo"".",,FALSE,Copernico Intermedio,Cronometraje por Equipos,Introduccion,,
"Como has visto en el apartado anterior hay particularidades en los triatlones que deberás
tener en cuenta para cronometrar una prueba de este tipo. La mayoría de estas
particularidades ya sabes resolverlas porque se han presentado en lecciones anteriores:
Diferentes eventos: una vez creada la carrera hay que crear los distintos eventos que
a.
la componen. Tener varios eventos afecta a los presets y los documentos ya que podrás
filtrar por el campo evento.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"filtrar por el campo evento.
 
Diferentes salidas: se debe asociar cada participante con una salida concreta. Para
b.
ello es necesario importar la salida de cada uno de los participantes en el fichero de
importación tal y como explicamos en la Copernico Intermedio - Configuración
Avanzada.
 
Diferentes localizaciones: esta particularidad no difiere mucho de cualquier carrera
c.
que tenga otros puntos de cronometraje además de la salida y la meta. En un triatlón",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"c.
que tenga otros puntos de cronometraje además de la salida y la meta. En un triatlón
normalmente habrá tres localizaciones y de estas obtendrás 5 splits:
 
Cuando en el triatlón ocurren varias entradas a box obliga es necesario, además, configurar
un cronometraje de eventos con vueltas: los splits deben tener el mismo nombre en la
localización, y tener configurado un tiempo mínimo de vuelta.
Split “Salida“: Copérnico siempre necesita un split “Salida”, ya que, los tramos los
d.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"Split “Salida“: Copérnico siempre necesita un split “Salida”, ya que, los tramos los
d.
calcula desde la salida hasta el split final. Como ves en la imagen hay un tramo que va
desde “Salida” al split “Run” para que se calcule el tiempo total de la prueba.
 
Salida lanzada: no vas a tener ningún equipo de cronometraje para tomar la salida y
e.
calcular el tiempo neto. Por tanto no es necesario tener configurada ninguna",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"e.
calcular el tiempo neto. Por tanto no es necesario tener configurada ninguna
localización en el split “Salida”, aunque puedes tenerla configurada y no pasaría nada.
 
Diferentes medidas y medias de tiempo: sólo afectará a los tramos. Las medias
f.
darán información válida cuando el tramo sólo tenga una modalidad. Es decir, si
hubiera un tramo que va desde “Salida” a “Bike”, aunque este configurada la media de",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"hubiera un tramo que va desde “Salida” a “Bike”, aunque este configurada la media de
ciclismo (KM/h), la información que proporcionará será errónea, ya que el participante",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"en ese tramo habrá nadado, habrá andado en el box y habrá pedaleado en la bicicleta.
 
Diferente configuración de los tramos: existen dos configuraciones posibles, esto
g.
afectará a la publicación de resultados y al live timing. No son excluyentes y pueden
crearse con anterioridad:
Mostrando los líderes de la prueba: se usa durante la prueba para
el seguimiento de carrera o live timing:
Muestra la posición desde la salida a cada uno de los tramos y facilita ver",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"Muestra la posición desde la salida a cada uno de los tramos y facilita ver
las posiciones de la cabeza de carrera en todo momento.
No hay media para cada tramo porque tiene en cuenta el tiempo desde la
salida y, excepto “Swim” los demás tramos combinan modalidades.
Se publican resultados con la evolución de la carrera pero no con las
posiciones por modalidad.
Permite una publicación de resultados más sencilla.
Mostrando los líderes de cada modalidad: se usa al finalizar la prueba.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"Mostrando los líderes de cada modalidad: se usa al finalizar la prueba.
Muestra la posición de cada participante en cada una de las
modalidades disputadas. En triatlón: tramo de natación, tramo de
bicicleta y tramo de carrera a pie.
Se obtiene la media de cada uno de los tramos porque solo tiene en
cuenta el tiempo que se tarda en realizar cada uno de los tramos o
modalidades.
Se publican resultados de posición por tiempos y modalidad.
Permite una publicación de resultados con más datos.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"Permite una publicación de resultados con más datos.
 
Con esta configuración para live timing el resultado puede quedar desvirtuado porque no
mostrará quién va líder de la carrera en un tramo, sino quién ha ganado esa
modalidad/tramo.
Por ejemplo, si en una prueba los líderes de la carrera han realizado el tramo de bici en 50
min, y un participante que solo destaca en esta modalidad lo ha realizado en 48 min, en una",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"min, y un participante que solo destaca en esta modalidad lo ha realizado en 48 min, en una
configuración de live timing o del primer tipo, en el tramo “Bike” este participante
aparecerá como primero pero no será el líder de la carrera. Puede estar el 99 en la
clasificación general y saldrá como primero en el live timing en el tramo de bicicleta.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Configuracion de Copernico,,
"Los pasos a seguir para crear un documento son los siguientes:
Haz clic en “Documentos” en el menú lateral izquierdo. Si ya has creado
1.
documentos antes, en la pantalla aparecerán tus documentos previos.
 
Haz clic en el icono “+” en acciones, en la parte derecha de la pantalla para crear un
2.
nuevo documento y completa la información necesaria.
Nombre del documento. Por ejemplo, 20 primeros.
a.
Añade etiquetas. Te ayudarán a organizar y buscar documentos. En este artículo
b.",,FALSE,Copernico Intermedio,Documentos,Como se crea un documento,,
"a.
Añade etiquetas. Te ayudarán a organizar y buscar documentos. En este artículo
b.
de timingsense Academy te contamos cómo usar eficientemente las etiquetas.
Carga la cabecera y el pie de un documento. Esto lo que hace es cargar la
c.
cabecera de un documento ya existente en tu nuevo documento. Si lo dejas en
blanco el nuevo documento aparecerá con la cabecera y el pie en blanco y podrás
personalizarlos desde cero.
 
Haz clic en guardar.
3.",,FALSE,Copernico Intermedio,Documentos,Como se crea un documento,,
"personalizarlos desde cero.
 
Haz clic en guardar.
3.
Una vez guardado se abrirá un documento en blanco en modo edición.
4.",,FALSE,Copernico Intermedio,Documentos,Como se crea un documento,,
"Casi siempre que realices el cronometraje de un evento en el que tengas que publicar
resultados de equipos, tendrás que publicar/imprimir los resultados de los equipos
mostrando el tiempo de los componentes del equipo. Para ello deberás añadir un preset de
atletas en una clasificación de equipos.
Existen algunas acciones previas para que puedas añadir un preset de atletas, así primero
deberás:
Crear un preset de atletas: lo ideal es que crees un preset sencillo: dorsal, nombre,",,FALSE,Copernico Intermedio,Documentos,Como se anade un preset de atletas en una clasificacion por equipos,,
"deberás:
Crear un preset de atletas: lo ideal es que crees un preset sencillo: dorsal, nombre,
posición general, tiempo y ritmo. Por supuesto ordenando por posición y filtrando
finalizados. Nada complicado. Este será el que añadirás al preset de equipos.
Crear un preset de equipos: igual que el anterior; puede ser algo sencillo: posición,
nombre del equipo y tiempo. Agrupado por tipo de equipo, ordenando por posición y",,FALSE,Copernico Intermedio,Documentos,Como se anade un preset de atletas en una clasificacion por equipos,,
"nombre del equipo y tiempo. Agrupado por tipo de equipo, ordenando por posición y
filtrando por los equipos que tengan posición (columna posición selecciona invertido y
vacíos).
Con estas dos tareas realizadas, los siguientes pasos serian:
Crear un documento con el formato, imágenes, etc.
1.
Añadir un preset de equipos a dicho documento.
2.
Copérnico te preguntará si quieres añadir un preset de atletas: busca y selecciona el
3.",,FALSE,Copernico Intermedio,Documentos,Como se anade un preset de atletas en una clasificacion por equipos,,
"2.
Copérnico te preguntará si quieres añadir un preset de atletas: busca y selecciona el
3.
preset de atletas previamente creado. Haz clic en el botón ""Add athletes"".
 
Selecciona el preset de atletas que quieres añadir.
4.
 
Si es necesario da formato a la tabla que se genera, sino guarda el documento.
5.
Imprime el documento y verifica que los datos que visualizas son los correctos.
6.",,FALSE,Copernico Intermedio,Documentos,Como se anade un preset de atletas en una clasificacion por equipos,,
"Como ya viste en el Curso básico de copérnico, un documento es la visualización con
formato de un preset. Es decir, primero has creado un preset y desde la sección
""Documentos"" puedes aplicarle formato a ese preset para que tenga una mejor apariencia,
personalizar su aspecto y añadir o quitar elementos según te interese.
Lo que haces ""Documentos"" es vincular un preset con lo que se podría denominar un fondo
al que se le aplica un formato que cuyo resultado será un documento impreso. Ese",,FALSE,Copernico Intermedio,Documentos,Que es un documento,,
"al que se le aplica un formato que cuyo resultado será un documento impreso. Ese
documento muestra el filtrado y ordenación que resultado de aplicar un preset en un
formato “bonito” para imprimir.
Como ya viste en la lección A4, se pueden guardar documentos como favoritos para una
carrera. Estos documentos se quedan anclados en la parte superior y los tienes accesibles
en ""Documentos"".
La lógica que sigue para el almacenamiento de documentos es por niveles:
Documentos de usuario: los tuyos.",,FALSE,Copernico Intermedio,Documentos,Que es un documento,,
"Documentos de usuario: los tuyos.
Documentos de empresa: los compartidos entre todos usuarios de una empresa.
Documentos de timingsense: serán documentos que cualquier usuario puede utilizar.",,FALSE,Copernico Intermedio,Documentos,Que es un documento,,
"Es idéntico al anterior, cuando se abra el panel de la derecha selecciona otra salida.",,FALSE,Copernico Intermedio,Gestión de cambios e incidencias,Cambiar de salida a uno o varios participantes,,
"En esta lección aprenderás a configurar Copérnico para el cronometraje de eventos más
complejos. Introduciremos conceptos nuevos y avanzados para poder llegar a un campo más
amplio de eventos deportivos y, conseguir el éxito en el cronometraje de los mismos.
Lo que vas a ver en esta lección es:
Realizar un cronometraje por tiempo neto.
Uso del backup.
Clasificación de un tramo.
Cronometraje con diferentes salidas
Trofeos no acumulativos.",,FALSE,Copernico Intermedio,Configuración avanzada,Introduccion,,
"En esta lección vas a aprender a configurar Copérnico para el cronometraje de eventos con
vueltas.
Una vuelta es el paso de los participantes más de una vez por una misma localización
porque así está configurado el circuito de la prueba.
El cronometraje con vueltas es más habitual de lo que parece y es recomendable que
aprendas porque no es tan raro encontrarse con un circuito en el que los participantes han",,FALSE,Copernico Intermedio,Cronometraje con Vueltas,Introduccion,,
"aprendas porque no es tan raro encontrarse con un circuito en el que los participantes han
de pasar dos veces por el mismo sitio. Por ejemplo, en un triatlón normalmente los atletas
pasarán dos veces por el box y en una carrera con circuito circular los participantes van a
pasar dos veces por la localización meta",,FALSE,Copernico Intermedio,Cronometraje con Vueltas,Introduccion,,
"Un repaso rápido a cuestiones básicas de cronometraje te ayudará a entender que es el
cronometraje por tiempo neto (o tiempo real).
El cronometraje consiste en la resta de 2 tiempos, por ejemplo: hora de salida 9:00:00, y
hora de llegada a meta, 12:03:05. Por lo que el tiempo transcurrido para realizar la prueba
ha sido 12:03:05 - 9:00:00 = 03:03:05, y ordenando estos tiempos de menor a mayor, se
obtienen las posiciones.
En una línea de salida puedes obtener dos tiempos:",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"obtienen las posiciones.
En una línea de salida puedes obtener dos tiempos:
Hora de salida oficial (disparo del juez - 09:00:00)
1.
Hora de la lectura de salida cuando el participante pasa por el arco de salida (si ha
2.
tardado 1m 30s min en cruzar el arco de salida - 09:01:30).
Copérnico extrae dos tiempos:
Tiempo oficial: calculado desde la hora de salida oficial. El ejemplo anterior
03:03:05.
Tiempo neto: calculado desde la hora de paso del atleta por la línea de salida hasta su",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"03:03:05.
Tiempo neto: calculado desde la hora de paso del atleta por la línea de salida hasta su
llegada a línea de meta. En el ejemplo, 12:03:05 le restamos 09:01:30 tenemos que su
tiempo neto es de 03:01:35. Este tiempo es 1 min 30 seg. menor que su tiempo oficial.
Si ordenamos estos tiempos de menor a mayor obtendremos la clasificación por
tiempo neto o tiempo real.
Para realizar un cronometraje por tiempo neto debes activar el check ""Tramo oficial es",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"Para realizar un cronometraje por tiempo neto debes activar el check ""Tramo oficial es
igual a tramo neto"" (1) para cada uno de los eventos de la carrera. Ya que cada evento se
puede cronometrar por tiempo oficial y por tiempo neto. Al activarlo, el tiempo de tramo
oficial de la prueba será el tiempo de tramo neto de cada participante.
Copérnico calcula las posiciones por el tiempo de los tramos, por lo que cuando vayas a",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"Copérnico calcula las posiciones por el tiempo de los tramos, por lo que cuando vayas a
visualizar los tiempos hazlo sobre los tiempos de los tramos, no sobre el tiempo oficial o el
tiempo neto. Para una posición general el tramo que consultarás es ""salida-meta"", o el
tiempo de tramo sobre el que estes calculando posiciones.
Como puedes ver en la imagen tanto las posiciones oficiales como las netas (o reales) son",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"Como puedes ver en la imagen tanto las posiciones oficiales como las netas (o reales) son
idénticas y, por supuesto, también lo son los tiempos oficiales de tramo y los tiempos netos
de tramo.
Este tipo de configuración no afectará en tus presets ni documentos, ya que lo que se hace
es convertir la posición y el tiempo neto en la posición y el tiempo oficial. Por lo tanto, todos
los documentos y presets que tengas creados, utilizarán los datos correctos.",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"los documentos y presets que tengas creados, utilizarán los datos correctos.
Los tiempos oficiales se pueden obtener igualmente cuando ya se ha dado la salida pero si lo
haces en este punto y no antes de la carrera es necesario que Copérnico reprocese el
evento:",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"Activa el check ""tiempo oficial igual a tiempo neto"" en el evento.
1.
Selecciona el evento que quieres reprocesar en ""Reprocesar eventos"" del menú de
2.
opciones de carrera en la esquina inferior derecha.
Una vez reprocesado el evento cualquier tiempo oficial se transformará en tiempo neto.
Cuando algún participante no tiene tiempo de salida su hora de salida la marcará la salida
oficial. Esto puede ocurrir por un fallo de lectura del chip.",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"oficial. Esto puede ocurrir por un fallo de lectura del chip.
Para cualquier evento con línea de salida, Copérnico estará calculando posiciones
constantemente por tiempo neto: cada participante tendrá hora de salida (oficial) y
tiempo de salida (la lectura de la línea de salida). Copérnico mostrará tiempos y posiciones
oficiales, y además, tiempos y posiciones netas.
La diferencia principal entre tener activado tiempo oficial igual tiempo neto y no tenerlo, y",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"La diferencia principal entre tener activado tiempo oficial igual tiempo neto y no tenerlo, y
sacar clasificaciones por tiempo neto reside en dos puntos:
Al cronometrar en tiempo real y enviar los resultados a la app es imprescindible
1.
activar el check. De lo contrario los tiempos que se mostrarán en la aplicación serán
los oficiales y no los netos.
Si no se activa al publicar las clasificaciones en Sportmaniacs prevalecerán las
2.",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"Si no se activa al publicar las clasificaciones en Sportmaniacs prevalecerán las
2.
clasificaciones por tiempo oficial, quedando la posición por tiempo neto únicamente
visible en la ficha del participante.",,FALSE,Copernico Intermedio,Configuración avanzada,Cronometraje por tiempo neto,,
"Para actualizar un preset hay que cargarlo, para ver qué columnas tiene, orden y
agrupación, realizar las modificaciones: añadir columnas, filtrado... y finalmente actualizarlo
o sobrescribirlo. Solo podrás modificar y sobrescribir presets que hayas creado tú.
Puedes cargar el preset desde:
Listado de presets del menú de acciones: búscalo y selecciónalo. Cuando termines de
1.
hacer las modificaciones haz clic sobre el [REF_IMAGEN_PERDIDA] disquete.",,FALSE,Copernico Intermedio,Presets,Como se modifica o sobrescribe un preset,,
"1.
hacer las modificaciones haz clic sobre el [REF_IMAGEN_PERDIDA] disquete.
 
Selector de presets superior: busca el preset y selecciónalo. Realiza las modificaciones
1.
que necesites y al terminar haz clic sobre el botón ""Sobrescribir"".
En ambos casos, Copérnico te solicitará una confirmación de sobrescritura.",,FALSE,Copernico Intermedio,Presets,Como se modifica o sobrescribe un preset,,
"Un preset es una configuración predefinida de visualización del contenido de participantes.
En esta lección de presets de nivel intermedio ya debes conocer los conceptos básicos para
poder crear presets de equipos o presets de atletas que te explicamos en la copérnico
básico - Resultados de una carrera.
 
¿Qué es un preset?
1.
¿Cómo se crea un preset?
2.
¿Cómo se modifica un preset?
3.
Usos más comunes de presets
4.",,FALSE,Copernico Intermedio,Presets,Introduccion,,
"Este tipo de clasificaciones por tramo resultan muy útiles para triatlones o competiciones
con desnivel. Es común que en este tipo de pruebas, además de los trofeos por categorías y
general se premie también a los atletas en un tramo de carrera. Por ejemplo, en un triatlón
para el participante más rápido de cada manga: natación, bici o correr. O en una carrera de
montaña, MTB o trail premiar al más rápido en el split con mayor desnivel positivo o en un
puerto de montaña.",,FALSE,Copernico Intermedio,Configuración avanzada,Clasificacion de un tramo,,
"puerto de montaña.
Vamos a usar un ejemplo en el que hay que extraer una clasificación para saber el atleta
más rápido entre el km 5 y el km 7,5.
Para poder extraer una clasificación entre dos splits concretos, es necesario crear un
tramo entre los mismos:
En la configuración de carrera, en en el apartado ""Tramos"", añadimos un tramo nuevo y le
damos un nombre: ""Cronoescalada"" e indicamos su inicio (17K) y su fin (21k).",,FALSE,Copernico Intermedio,Configuración avanzada,Clasificacion de un tramo,,
"damos un nombre: ""Cronoescalada"" e indicamos su inicio (17K) y su fin (21k).
Una vez creado el tramo, Copérnico tomará el tiempo de paso por el split ""21K"" y restará el
tiempo de paso por el split ""17K"": así obtendrá el tiempo que han tardado en recorrer este
tramo y todos los resultados posibles de este tramo: clasificación general, por género, por
categorías y por equipos.
Debes saber que Copérnico no tiene en cuenta si los atletas han finalizado la prueba",,FALSE,Copernico Intermedio,Configuración avanzada,Clasificacion de un tramo,,
"Debes saber que Copérnico no tiene en cuenta si los atletas han finalizado la prueba
para clasificarlos en las clasificaciones de tramos. Esto es importante tenerlo en
cuenta porque un atleta puede ser el ganador en un tramo sin haber finalizado la
competición. El estado de este atleta no cambia automáticamente a ""retirado"".
Para que esto no ocurra, cambia el estado de ""corriendo"" a ""retirado"" para aquellos atletas
que sabes seguro que ya no pueden estar corriendo.",,FALSE,Copernico Intermedio,Configuración avanzada,Clasificacion de un tramo,,
"que sabes seguro que ya no pueden estar corriendo.
Si todos los participantes ya han llegado a meta, puedes finalizar el evento, esta acciones
cambia el estado de todos los participates que tengan el estado ""corriendo"" a ""finalizado"".
Toda esta información la podrás utilizar en presets, documentos y trofeos para la
clasificación de tramo.
Como estamos creando un tramo para entregar un trofeo, también creamos un trofeo: en el",,FALSE,Copernico Intermedio,Configuración avanzada,Clasificacion de un tramo,,
"Como estamos creando un tramo para entregar un trofeo, también creamos un trofeo: en el
apartado ""Trofeos"" seleccionamos el tramo al que se va aplicar, que en nuestro ejemplo:
""Cronoescalada"". También hemos diferenciado trofeos para los 3 primeros (masculinos y
femeninas).
Este trofeo que hemos creado podrá verse tanto en la aplicación Live como en cualquier
documento que tengan trofeos asociados.
Por medio de presets y documentos, podremos crear documentos más complejos, con más",,FALSE,Copernico Intermedio,Configuración avanzada,Clasificacion de un tramo,,
"información: por ejemplo, un preset que ordene ese tramo por posición y que también se
muestre el tiempo total en el que ha realizado la prueba.
Si quieres crear documentos más complejos debes llegar a la lección B7 - Documentos
avanzados, de este mismo curso.",,FALSE,Copernico Intermedio,Configuración avanzada,Clasificacion de un tramo,,
"La forma en la que se vaya a publicar los resultados viene dada por la configuración de los
tramos.
En la publicación de resultados mostrando líderes de la prueba se configuran todos los
tramos desde la salida.
En la publicación de resultados mostrando líderes de cada tramo se configura cada tramo
por modalidad deportiva. 
La elección de una configuración u otra afectará tanto a la impresión de documentos como a
la subida de clasificaciones en Sportmaniacs.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"la subida de clasificaciones en Sportmaniacs.
Teniendo ambas configuraciones se pueden usar unos presets para la publicación de
resultados en papel y otros para la publicación de resultados en Sportmaniacs.
a. Documentos
Dependiendo de la complejidad exigida en la publicación de resultados en papel, será
necesario una experiencia mayor para diseñar documentos:
Para la entrega de premios el preset Trofeos es perfecto. La información es básica:",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"Para la entrega de premios el preset Trofeos es perfecto. La información es básica:
nombre completo, dorsal, tiempo y club. En la Lección Configuración básica de una
carrera está explicado.
Para publicar tiempos de los tramos y posiciones de los mismos se requiere de un
diseño de documento más complejo tal y cómo se explicará en la Lección B7 –
Documentos avanzados.
Cuando domines a la perfección los documentos, podrás generar clasificaciones que",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"Cuando domines a la perfección los documentos, podrás generar clasificaciones que
muestren tanto el tiempo de cada modalidad, como la posición de cada modalidad, usando
cada configuración para mostrar los líderes de cada modalidad.
b. Sportmaniacs
Para publicar los resultados de un triatlón en Sportmaniacs es imprescindible previamente:
Crear en Sportmaniacs los splits de cada uno de los eventos con la distancia, el tipo de
1.
medida.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"Crear en Sportmaniacs los splits de cada uno de los eventos con la distancia, el tipo de
1.
medida.
Añadir la distancia del tramo, y el tipo de medida para que calcule la media y la
2.
muestre.
Marcar los splits principales para que la visualización en el front sea por columnas.
1.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"Subir el tiempo oficial de paso por el split. Sportmaniacs calcula los tiempos entre
1.
splits y el ritmo. Como puedes ver en el ejemplo, se han subido los tiempos oficiales de
“Swim”, “T1”, “Bike”, “T2” y “Run” y Sportmaniacs ha calculado los tiempos de split y
el ritmo.
Para publicar en Sportmaniacs los resultados mostrando los líderes de la prueba se
hace como en cualquier carrera en la que la clasificación se basa en tramos “Salida-Meta” y
posición acumulada:",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"posición acumulada:
Al finalizar la prueba ve al menú de acciones Copérnico a la derecha haz clic en el
1.
botón “Publicación de resultados”.
Te pedirá tu login de Sportmaniacs.
2.
Busca la carrera y el evento.
3.
Haz clic en “Aceptar”.
4.
Ahora bien, publicar resultados mostrando los líderes de cada modalidad es más
complicado. Vamos a explicar paso a paso cada una de las acciones que tienes realizar para
la publicación.
Generar un preset con:
1.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"la publicación.
Generar un preset con:
1.
Datos que se subirán a Sportmaniacs: dorsal, nombre, apellidos, género,
categoría y club.
Tiempos y posiciones del tramo completo: es recomendable usar el nombre
“meta” tanto en Copérnico como en Sportmaniacs. Este será el recorrido
completo de la prueba.
Tiempos oficiales de los tramos: serán los tiempos de los splits final de tramo.
Para buscarlos teclea tiempo oficial en “Personalizar tabla” y seleccionarlos",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"Para buscarlos teclea tiempo oficial en “Personalizar tabla” y seleccionarlos
todos. En la cabecera del preset deberás renombrar la primera parte del nombre
para que coincida con el que le diste en Sportmaniacs ( p. ej. carrera1.toficial)
Posiciones generales por sexo y categoría de cada tramo. Es recomendable que
utilices el mismo nombre de tramo que el split en Sportmaniacs, así no lo tendrás
que renombrar en la cabecera.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"que renombrar en la cabecera.
Una vez creado el preset debes tener una vista más o menos como la imagen adjunta:
El preset tendrá la siguientes columnas: posición del tramo meta (o “Total” en este caso),
dorsal, nombre, género, categoría, club, tiempo del tramo meta (en este caso “Total”),
posición tramo natación, tiempo oficial natación y posición género natación. Esta estructura
se repetirá en los otros 4 tramos.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"se repetirá en los otros 4 tramos.
Recuerda que este preset te servirá para la subida de clasificaciones a Sportmaniacs pero
no te servirá para la impresión de documentos en papel porque lo que muestra son los
tiempos oficiales de paso que son los que utiliza Sportmaniacs para calcular el tiempo entre",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"splits y también la media.
Exportar el preset a un CSV. Los nombres de las cabeceras deberán ser los mismos
2.
que en Sportmaniacs, si no es así será necesario hacer la asociación manual.
Subir el CSV de clasificaciones a Sportmaniacs:
3.
Accede al panel de control de Sportmaniacs y a la carrera.
1.
Ve a “Clasificaciones” en el menú de la izquierda.
2.
Selecciona el evento al cual vas a subir clasificaciones.
3.
Selecciona el archivo CSV que has exportado en el paso anterior y haz clic en el",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"3.
Selecciona el archivo CSV que has exportado en el paso anterior y haz clic en el
4.
botón “Subir y continuar”. 
Haz clic sobre “Continuar” si no vas añadir ningún split.
5.
Asocia los campos que no estén asociados. En el ejemplo, se ha usado un preset
6.
de triatlón en otro evento y no asocia el tiempo del “1K” ni del “2K”.
Haz clic sobre el botón “Importar” cuando estén todos los campos asociados para
7.
que la clasificación quede publicada.",,FALSE,Copernico Intermedio,Cronometraje de triatlones,Publicacion de resultados,,
"La configuración de equipos en Copérnico debe hacerse para cada evento que contenga la
carrera. Hay que ir añadiendo los tipos de equipo necesarios.
El campo ""tipo de equipo"" lo compone la siguiente información:
Nombre: recuerda que Copérnico necesita el mismo nombre de equipo y tipo de
equipo para que agrupe a los participantes.
Tipo de cálculo: y aquí debes elegir del desplegable:
Suma de tiempos: se tendrán en cuenta los tiempos de los primeros",,FALSE,Copernico Intermedio,Cronometraje por Equipos,Configuracion de carrera para equipos,,
"Suma de tiempos: se tendrán en cuenta los tiempos de los primeros
participantes dentro del mismo equipo, limitando la cantidad de participantes al
número que marque el reglamento: 3, 5...
Contador de atletas: contará todos los participantes que tengan el mismo
nombre de equipo y tipo de equipo.
Suma de tiempo por género: sumará los tiempos de los primeros llegados a
meta, por ejemplo, 2 hombres y 1 mujer, o 3 hombres y 2 mujeres, que tengan el
mismo nombre de equipo y tipo de equipo.",,FALSE,Copernico Intermedio,Cronometraje por Equipos,Configuracion de carrera para equipos,,
